tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,X1,id,imdbid,rating,title,year
tt0098032,7.7,850,tvMiniSeries,Oranges Are Not the Only Fruit,Oranges Are Not the Only Fruit,0,1989,,165,Drama,2042,4397,0098032,3,Oranges Are Not The Only Fruit,1989
tt0098063,5.6,2641,movie,Paprika,Paprika,0,1991,,99,Drama,2159,7235,0098063,3,Paprika,1991
tt0098105,4.2,25183,movie,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege,0,1989,,84,"Comedy,Crime",2049,581,0098105,1,Police Academy 6: City Under Siege,1989
tt0098147,6.9,798,movie,A Terra-Cotta Warrior,Qin yong,0,1989,,145,"Adventure,Comedy,Fantasy",2066,3566,0098147,3,Qin yong,1990
tt0098189,7.5,1127,movie,The Journey to Melonia,Resan till Melonia,0,1989,,104,"Adventure,Animation,Family",1990,336,0098189,1,Resan till Melonia,1989
tt0098206,6.5,51479,movie,Road House,Road House,0,1989,,114,"Action,Thriller",2013,511,0098206,1,Road House,1989
tt0098258,7.4,74577,movie,Say Anything...,Say Anything...,0,1989,,100,"Comedy,Drama,Romance",2051,4270,0098258,2,Say Anything...,1989
tt0098300,6.3,3407,movie,Shag,Shag,0,1989,,98,"Comedy,Drama,Romance",2004,4268,0098300,3,Shag,1989
tt0098309,5.5,14330,movie,She-Devil,She-Devil,0,1989,,99,Comedy,2024,2488,0098309,3,She-Devil,1989
tt0098319,7.2,6039,movie,Shirley Valentine,Shirley Valentine,0,1989,,108,"Comedy,Drama,Romance",1992,1103,0098319,3,Shirley Valentine,1989
tt0098327,7.8,10575,movie,The Seventh Continent,Der siebente Kontinent,0,1989,,104,Drama,2047,3803,0098327,3,"Seventh Continent, The",1989
tt0098382,5.4,50124,movie,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier,0,1989,,107,"Action,Adventure,Fantasy",2028,1201,0098382,1,Star Trek V: The Final Frontier,1989
tt0098384,7.2,40352,movie,Steel Magnolias,Steel Magnolias,0,1989,,117,"Comedy,Drama,Romance",2001,924,0098384,3,Steel Magnolias,1989
tt0098453,6.2,7272,movie,Teen Witch,Teen Witch,0,1989,,90,"Comedy,Fantasy,Romance",2040,4760,0098453,3,Teen Witch,1989
tt0098519,5.6,8377,movie,Troop Beverly Hills,Troop Beverly Hills,0,1989,,105,"Adventure,Comedy",2029,849,0098519,3,Troop Beverly Hills,1989
tt0098532,7.6,7570,movie,The Match Factory Girl,Tulitikkutehtaan tyttö,0,1990,,69,"Comedy,Drama",2087,5333,0098532,3,"Match Factory Girl, The",1990
tt0098536,6.1,55916,movie,Turner & Hooch,Turner & Hooch,0,1989,,97,"Comedy,Crime,Drama",2003,5277,0098536,1,Turner &amp; Hooch,1989
tt0098546,7,23325,movie,UHF,UHF,0,1989,,97,"Comedy,Drama",1994,4036,0098546,1,UHF,1989
tt0098554,7,73115,movie,Uncle Buck,Uncle Buck,0,1989,,100,Comedy,2030,159,0098554,3,Uncle Buck,1989
tt0098627,6.4,43075,movie,Weekend at Bernie's,Weekend at Bernie's,0,1989,,97,"Adventure,Comedy,Crime",2026,1834,0098627,1,Weekend at Bernie&#39;s,1989
tt0098635,7.6,171711,movie,When Harry Met Sally...,When Harry Met Sally...,0,1989,,95,"Comedy,Drama,Romance",2014,181,0098635,3,When Harry Met Sally,1989
tt0098724,7.2,43429,movie,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",0,1989,,100,Drama,2018,2065,0098724,2,"Sex, Lies, and Videotape",1989
tt0098897,7.7,395,tvMiniSeries,Portrait of a Marriage,Portrait of a Marriage,0,1990,,219,"Biography,Drama,Romance",2067,5399,0098897,3,Portrait of a Marriage,1990
tt0099005,5.8,24504,movie,Air America,Air America,0,1990,,113,"Action,Comedy",2113,4807,0099005,0,Air America,1990
tt0099012,6.6,11982,movie,Alice,Alice,0,1990,,106,"Comedy,Romance",2122,6081,0099012,3,Alice,1990
tt0099040,7.6,5723,movie,An Angel at My Table,An Angel at My Table,0,1990,,158,"Biography,Drama",2119,2296,0099040,3,An Angel at My Table,1990
tt0099088,7.4,342507,movie,Back to the Future Part III,Back to the Future Part III,0,1990,,118,"Adventure,Comedy,Sci-Fi",2101,151,0099088,1,Back to the Future Part III,1990
tt0099165,5.5,19735,movie,The Bonfire of the Vanities,The Bonfire of the Vanities,0,1990,,125,"Comedy,Drama,Romance",2102,2313,0099165,2,"Bonfire of the Vanities, The",1990
tt0099253,5.8,38075,movie,Child's Play 2,Child's Play 2,0,1990,,84,"Horror,Thriller",2069,4706,0099253,3,Child&#39;s Play 2,1990
tt0099277,5.8,5673,movie,Class of 1999,Class of 1999,0,1990,,99,"Action,Horror,Sci-Fi",2072,8043,0099277,2,Class of 1999,1990
tt0099321,6.6,292,tvMovie,Criminal Justice,Criminal Justice,0,1990,,90,Drama,2059,6289,0099321,3,Criminal Justice,1990
tt0099329,6.5,49342,movie,Cry-Baby,Cry-Baby,0,1990,,85,"Comedy,Musical",2094,6562,0099329,3,Cry-Baby,1990
tt0099348,8,213764,movie,Dances with Wolves,Dances with Wolves,0,1990,,181,"Adventure,Drama,Western",2092,7626,0099348,1,Dances with Wolves,1990
tt0099365,6.4,52993,movie,Darkman,Darkman,0,1990,,96,"Action,Crime,Sci-Fi",2061,2242,0099365,0,Darkman,1990
tt0099422,6.1,52431,movie,Dick Tracy,Dick Tracy,0,1990,,105,"Action,Comedy,Crime",2185,5833,0099422,1,Dick Tracy,1991
tt0099423,7.1,303719,movie,Die Hard 2,Die Hard 2,0,1990,,124,"Action,Thriller",2100,2963,0099423,3,Die Hard 2,1990
tt0099487,7.9,403984,movie,Edward Scissorhands,Edward Scissorhands,0,1990,,105,"Drama,Fantasy,Romance",2090,2442,0099487,3,Edward Scissorhands,1990
tt0099582,6.6,73062,movie,Flatliners,Flatliners,0,1990,,115,"Drama,Horror,Sci-Fi",2060,2942,0099582,3,Flatliners,1990
tt0099653,7,173588,movie,Ghost,Ghost,0,1990,,127,"Drama,Fantasy,Romance",2109,1130,0099653,3,Ghost,1990
tt0099674,7.6,317719,movie,The Godfather: Part III,The Godfather: Part III,0,1990,,162,"Crime,Drama",2108,8061,0099674,3,"Godfather: Part III, The",1990
tt0099685,8.7,867783,movie,Goodfellas,Goodfellas,0,1990,,146,"Crime,Drama",2112,2211,0099685,3,Goodfellas,1990
tt0099731,6,7252,movie,The Handmaid's Tale,The Handmaid's Tale,0,1990,,109,"Drama,Romance,Sci-Fi",2121,926,0099731,3,"Handmaid&#39;s Tale, The",1990
tt0099733,5.1,1969,movie,Happily Ever After,Happily Ever After,0,1990,,75,"Animation,Family,Fantasy",2057,3247,0099733,3,Happily Ever After,1990
tt0099768,7,3079,movie,Hidden Agenda,Hidden Agenda,0,1990,,108,"Drama,Thriller",2093,8021,0099768,3,Hidden Agenda,1990
tt0099776,7.6,13338,movie,Europa Europa,Europa Europa,0,1990,,112,"Drama,History,War",2123,5347,0099776,2,Europa Europa,1990
tt0099785,7.5,382091,movie,Home Alone,Home Alone,0,1990,,103,"Comedy,Family",2074,432,0099785,3,Home Alone,1990
tt0099810,7.6,160257,movie,The Hunt for Red October,The Hunt for Red October,0,1990,,135,"Action,Adventure,Thriller",2062,3000,0099810,1,"Hunt for Red October, The",1990
tt0099817,6.1,8879,movie,Dark Angel,Dark Angel,0,1990,,91,"Action,Crime,Horror",2075,3662,0099817,0,Dark Angel (I Come in Peace),1990
tt0099818,7.3,4903,movie,I Hired a Contract Killer,I Hired a Contract Killer,0,1990,,79,"Comedy,Drama,Romance",2099,4080,0099818,0,I Hired a Contract Killer,1990
tt0099819,6.4,12173,movie,I Love You to Death,I Love You to Death,0,1990,,97,"Comedy,Crime",2105,4574,0099819,3,I love you to death,1990
tt0099851,8.4,2875,tvEpisode,Into the Woods,Into the Woods,0,1991,,151,"Comedy,Drama,Romance",2197,4241,0099851,3,Into The Woods,1991
tt0099864,6.9,99629,tvMiniSeries,It,It,0,1990,1990,192,"Drama,Horror,Mystery",2097,454,0099864,1,It,1990
tt0099871,7.5,87704,movie,Jacob's Ladder,Jacob's Ladder,0,1990,,113,"Drama,Horror,Mystery",2065,5688,0099871,1,Jacob&#39;s Ladder,1990
tt0099892,5.8,31213,movie,Joe Versus the Volcano,Joe Versus the Volcano,0,1990,,102,"Comedy,Romance",2068,2820,0099892,2,Joe Versus the Volcano,1990
tt0099938,6.1,121546,movie,Kindergarten Cop,Kindergarten Cop,0,1990,,111,"Comedy,Crime",2054,6542,0099938,3,Kindergarten Cop,1990
tt0100009,3.5,40,movie,Lethal Games,Lethal Games,0,1991,,83,"Action,Thriller",2132,5133,0100009,3,Lethal Games,1991
tt0100024,7.5,7629,movie,Life Is Sweet,Life Is Sweet,0,1990,,103,"Comedy,Drama",2110,796,0100024,3,Life Is Sweet,1990
tt0100046,7.3,2912,movie,The Long Walk Home,The Long Walk Home,0,1990,,97,"Drama,History",2095,4034,0100046,3,"Long Walk Home, The",1990
tt0100054,6.4,25234,movie,Lord of the Flies,Lord of the Flies,0,1990,,90,"Adventure,Drama,Thriller",2115,5556,0100054,0,Lord of the Flies,1990
tt0100140,6.6,25382,movie,Mermaids,Mermaids,0,1990,,110,"Comedy,Drama,Romance",2076,443,0100140,3,Mermaids,1990
tt0100142,7.5,8332,movie,Metropolitan,Metropolitan,0,1990,,98,"Comedy,Drama,Romance",2096,8097,0100142,3,Metropolitan,1990
tt0100150,7.8,115288,movie,Miller's Crossing,Miller's Crossing,0,1990,,115,"Crime,Drama,Thriller",2058,4750,0100150,0,Miller&#39;s Crossing,1990
tt0100151,7.6,2613,movie,Mindwalk,Mindwalk,0,1990,,112,Drama,2078,1173,0100151,3,Mindwalk,1990
tt0100157,7.8,158559,movie,Misery,Misery,0,1990,,107,"Crime,Drama,Thriller",2077,459,0100157,1,Misery,1990
tt0100234,8.3,11724,movie,Close-Up,Nema-ye Nazdik,0,1990,,98,"Biography,Crime,Documentary",2091,3561,0100234,1,Close-Up,1990
tt0100263,7.4,61374,movie,La Femme Nikita,Nikita,0,1990,,117,"Action,Thriller",2116,869,0100263,3,Nikita,1990
tt0100332,8.1,7738,movie,Paris Is Burning,Paris Is Burning,0,1990,,71,Documentary,2055,1441,0100332,3,Paris is Burning,1990
tt0100395,6.7,13688,movie,Postcards from the Edge,Postcards from the Edge,0,1990,,101,"Comedy,Drama",2120,533,0100395,3,Postcards from the Edge,1990
tt0100403,6.3,128143,movie,Predator 2,Predator 2,0,1990,,108,"Action,Horror,Sci-Fi",2080,5182,0100403,2,Predator 2,1990
tt0100404,6.9,33528,movie,Presumed Innocent,Presumed Innocent,0,1990,,127,"Mystery,Thriller",2089,5777,0100404,1,Presumed Innocent,1990
tt0100405,7,249492,movie,Pretty Woman,Pretty Woman,0,1990,,119,"Comedy,Romance",2056,2156,0100405,3,Pretty Woman,1990
tt0100477,6.9,32557,movie,The Rescuers Down Under,The Rescuers Down Under,0,1990,,77,"Adventure,Animation,Crime",2073,8051,0100477,1,"Rescuers Down Under, The",1990
tt0100491,7.1,3591,movie,Riff-Raff,Riff-Raff,0,1991,,95,"Comedy,Drama",2182,7609,0100491,0,Riff-Raff,1991
tt0100502,5.8,73262,movie,RoboCop 2,RoboCop 2,0,1990,,117,"Action,Crime,Sci-Fi",2063,5237,0100502,1,RoboCop 2,1990
tt0100519,7.5,19001,movie,Rosencrantz & Guildenstern Are Dead,Rosencrantz & Guildenstern Are Dead,0,1990,,117,"Comedy,Drama",2070,7659,0100519,1,Rosencrantz &amp; Guildenstern Are Dead,1990
tt0100530,6.1,12911,movie,The Russia House,The Russia House,0,1990,,123,"Drama,Romance,Thriller",2106,3524,0100530,0,"Russia House, The",1990
tt0100557,7.4,2221,movie,The Nasty Girl,Das schreckliche Mädchen,0,1990,,94,"Comedy,Drama,History",2079,6656,0100557,3,"Nasty Girl (Das schreckliche M&auml;dchen), The",1990
tt0100691,6.1,2125,movie,Stella,Stella,0,1990,,109,"Drama,Romance",2118,5581,0100691,2,Stella,1990
tt0100758,6.8,76508,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0,1990,,93,"Action,Adventure,Comedy",2104,5284,0100758,2,Teenage Mutant Ninja Turtles,1990
tt0100802,7.5,270961,movie,Total Recall,Total Recall,0,1990,,113,"Action,Sci-Fi,Thriller",2114,118,0100802,1,Total Recall,1990
tt0100814,7.2,105128,movie,Tremors,Tremors,0,1990,,96,"Comedy,Horror",2086,1663,0100814,3,Tremors,1990
tt0100911,5.9,4357,movie,"Welcome Home, Roxy Carmichael","Welcome Home, Roxy Carmichael",0,1990,,95,"Comedy,Drama",2103,5614,0100911,3,"Welcome Home, Roxy Carmichael",1990
tt0100924,6.1,1389,movie,Where the Heart Is,Where the Heart Is,0,1990,,107,"Comedy,Drama",2107,5776,0100924,3,Where the Heart Is,1990
tt0100928,6.7,9842,movie,White Hunter Black Heart,White Hunter Black Heart,0,1990,,112,"Adventure,Drama",2082,1935,0100928,1,White Hunter Black Heart,1990
tt0100934,4.5,10200,movie,Wild Orchid,Wild Orchid,0,1989,,105,"Drama,Romance",2012,1499,0100934,3,Wild Orchid,1989
tt0100935,7.2,72355,movie,Wild at Heart,Wild at Heart,0,1990,,125,"Comedy,Crime,Drama",2098,2577,0100935,2,Wild at Heart,1990
tt0100944,6.8,29688,movie,The Witches,The Witches,0,1990,,91,"Adventure,Comedy,Family",2084,209,0100944,3,"Witches, The",1990
tt0100963,6.9,2793,movie,King of Beggars,Mo jong yuen So Hat-Yi,0,1992,,101,"Action,Comedy,Drama",2253,3556,0100963,2,King of Beggars,1992
tt0100990,7.1,530,movie,"I, the Worst of All","Yo, la peor de todas",0,1990,,105,Drama,2088,1728,0100990,3,"I, the Worst of All",1990
tt0101272,6.9,111134,movie,The Addams Family,The Addams Family,0,1991,,99,"Comedy,Fantasy",2161,3595,0101272,3,"Addams Family, The",1991
tt0101318,7.6,10341,movie,The Lovers on the Bridge,Les amants du Pont-Neuf,0,1991,,125,"Drama,Romance",2177,5332,0101318,1,"Lovers on the Bridge, The",1991
tt0101329,6.5,20495,movie,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,0,1991,,75,"Adventure,Animation,Family",2186,2491,0101329,3,An American Tail: Fievel Goes West,1991
tt0101410,7.7,101227,movie,Barton Fink,Barton Fink,0,1991,,116,"Comedy,Drama,Thriller",2138,2315,0101410,1,Barton Fink,1991
tt0101414,8,376311,movie,Beauty and the Beast,Beauty and the Beast,0,1991,,84,"Animation,Family,Fantasy",2192,183,0101414,3,Beauty and the Beast,1991
tt0101452,6.2,55767,movie,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,0,1991,,93,"Adventure,Comedy,Fantasy",2129,3251,0101452,1,Bill &amp; Ted&#39;s Bogus Journey,1991
tt0101465,7.1,5843,movie,Black Robe,Black Robe,0,1991,,101,"Adventure,Drama,History",2155,2326,0101465,1,Black Robe,1991
tt0101507,7.8,108389,movie,Boyz n the Hood,Boyz n the Hood,0,1991,,112,"Crime,Drama",2173,5638,0101507,2,Boyz n the Hood,1991
tt0101540,7.3,147898,movie,Cape Fear,Cape Fear,0,1991,,128,"Crime,Thriller",2144,7938,0101540,3,Cape Fear,1991
tt0101587,6.7,43129,movie,City Slickers,City Slickers,0,1991,,113,Comedy,2169,7365,0101587,3,City Slickers,1991
tt0101597,7.2,2395,movie,Closet Land,Closet Land,0,1991,,89,"Drama,Thriller",2128,1429,0101597,0,Closet Land,1991
tt0101627,4.3,9538,movie,Critters 3,Critters 3,0,1991,,86,"Comedy,Horror,Sci-Fi",2189,2913,0101627,3,Critters 3,1991
tt0101628,4.1,5779,movie,Critters 4,Critters 4,0,1992,,87,"Comedy,Horror,Sci-Fi",2269,8393,0101628,1,Critters 4,1992
tt0101640,8.2,24335,movie,Raise the Red Lantern,Da hong deng long gao gao gua,0,1991,,125,"Drama,History,Romance",2174,1297,0101640,3,Raise the Red Lantern,1991
tt0101698,7.3,15154,movie,Defending Your Life,Defending Your Life,0,1991,,112,"Comedy,Drama,Fantasy",2158,4631,0101698,3,Defending Your Life,1991
tt0101701,5.8,6837,movie,Delirious,Delirious,0,1991,,96,"Comedy,Fantasy",2198,2785,0101701,1,Delirious,1991
tt0101745,6.2,29563,movie,Doc Hollywood,Doc Hollywood,0,1991,,104,"Comedy,Drama,Romance",2163,1089,0101745,1,Doc Hollywood,1991
tt0101757,6.1,24282,movie,Don't Tell Mom the Babysitter's Dead,Don't Tell Mom the Babysitter's Dead,0,1991,,102,Comedy,2191,2637,0101757,3,Don&#39;t Tell Mom the Babysitter&#39;s Dead,1991
tt0101765,7.8,34818,movie,The Double Life of Véronique,La double vie de Véronique,0,1991,,98,"Drama,Fantasy,Music",2151,2180,0101765,3,"Double Life of Veronique, The",1991
tt0101811,7.4,5528,movie,Enchanted April,Enchanted April,0,1991,,95,Drama,2255,2128,0101811,3,Enchanted April,1992
tt0101829,7.7,17762,movie,Europa,Europa,0,1991,,112,"Drama,Thriller",2149,4736,0101829,0,Europa,1991
tt0101889,7.6,71532,movie,The Fisher King,The Fisher King,0,1991,,138,"Comedy,Drama,Fantasy",2125,1405,0101889,3,"Fisher King, The",1991
tt0101891,7.5,3120,movie,The Five Heartbeats,The Five Heartbeats,0,1991,,121,"Drama,Music",2147,5814,0101891,1,"Five Heartbeats, The",1991
tt0101898,7.3,5275,movie,Flirting,Flirting,0,1991,,99,"Drama,Romance",2179,1346,0101898,2,Flirting,1991
tt0101912,6.7,25684,movie,Frankie and Johnny,Frankie and Johnny,0,1991,,118,"Comedy,Drama,Romance",2126,7632,0101912,1,Frankie and Johnny,1991
tt0101917,4.9,36222,movie,Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,0,1991,,89,"Fantasy,Horror",2172,6028,0101917,2,Freddy&#39;s Dead: The Final Nightmare,1991
tt0101921,7.7,59527,movie,Fried Green Tomatoes,Fried Green Tomatoes,0,1991,,130,Drama,2130,767,0101921,3,Fried Green Tomatoes,1991
tt0101991,7.3,5520,movie,Rhapsody in August,Hachi-gatsu no rapusodî,0,1991,,98,Drama,2157,7172,0101991,3,Hachi-gatsu no rapusodi,1991
tt0102057,6.7,207473,movie,Hook,Hook,0,1991,,142,"Adventure,Comedy,Family",2145,1033,0102057,2,Hook,1991
tt0102059,6.7,89437,movie,Hot Shots!,Hot Shots!,0,1991,,84,"Action,Comedy",2124,3563,0102059,1,Hot Shots!,1991
tt0102070,5.8,47647,movie,Hudson Hawk,Hudson Hawk,0,1991,,100,"Action,Adventure,Comedy",2199,3544,0102070,3,Hudson Hawk,1991
tt0102103,7,4253,movie,Impromptu,Impromptu,0,1991,,107,"Biography,Comedy,Music",2193,913,0102103,3,Impromptu,1991
tt0102138,8,127795,movie,JFK,JFK,0,1991,,189,"Drama,History,Thriller",2180,7200,0102138,3,JFK,1991
tt0102250,6.7,27295,movie,L.A. Story,L.A. Story,0,1991,,95,"Comedy,Drama,Fantasy",2183,4666,0102250,3,L.A. Story,1991
tt0102266,7,84254,movie,The Last Boy Scout,The Last Boy Scout,0,1991,,105,"Action,Comedy,Crime",2146,4290,0102266,3,"Last Boy Scout, The",1991
tt0102303,5.8,8501,movie,Life Stinks,Life Stinks,0,1991,,92,Comedy,2194,4577,0102303,0,Life Stinks,1991
tt0102313,6.4,1069,movie,The Linguini Incident,The Linguini Incident,0,1991,,108,"Comedy,Crime",2156,5639,0102313,3,"Linguini Incident, The",1991
tt0102370,6.2,8099,movie,Madonna: Truth or Dare,Madonna: Truth or Dare,0,1991,,120,"Documentary,Music",2154,5260,0102370,3,Madonna: Truth or Dare,1991
tt0102426,7.4,12164,movie,Mediterraneo,Mediterraneo,0,1991,,96,"Comedy,Drama,War",2167,8062,0102426,2,Mediterraneo,1991
tt0102436,6.8,991,movie,'Merci la vie','Merci la vie',0,1991,,117,Drama,2143,2408,0102436,3,&#39;Merci la vie&#39;,1991
tt0102492,6.9,63898,movie,My Girl,My Girl,0,1991,,102,"Comedy,Drama,Family",2139,5265,0102492,3,My Girl,1991
tt0102494,7.1,43081,movie,My Own Private Idaho,My Own Private Idaho,0,1991,,104,Drama,2164,7650,0102494,1,My Own Private Idaho,1991
tt0102510,6.9,93803,movie,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,0,1991,,85,"Comedy,Crime",2188,1825,0102510,1,"Naked Gun 2 1/2: The Smell of Fear, The",1991
tt0102522,5.4,2945,movie,Nekromantik 2,Nekromantik 2,0,1991,,104,Horror,2137,6335,0102522,1,Nekromantik 2,1991
tt0102536,7.8,48179,movie,Night on Earth,Night on Earth,0,1991,,129,"Comedy,Drama",2162,2846,0102536,3,Night on Earth,1991
tt0102573,5.7,1755,movie,The Object of Beauty,The Object of Beauty,0,1991,,103,"Comedy,Crime,Drama",2140,3058,0102573,3,"Object of Beauty, The",1991
tt0102587,7.7,18518,movie,Only Yesterday,Omohide poro poro,0,1991,,118,"Animation,Drama,Romance",2181,308,0102587,3,Omohide poro poro,1991
tt0102603,6.5,26748,movie,Oscar,Oscar,0,1991,,109,"Comedy,Crime",2148,7655,0102603,2,Oscar,1991
tt0102609,6.1,7183,movie,Other People's Money,Other People's Money,0,1991,,103,"Comedy,Drama,Romance",2170,467,0102609,3,Other People's Money,1991
tt0102685,7.2,133031,movie,Point Break,Point Break,0,1991,,122,"Action,Crime,Thriller",2136,512,0102685,0,Point Break,1991
tt0102797,5.8,4105,movie,Robin Hood,Robin Hood,0,1991,,104,"Action,Adventure,Drama",2175,7146,0102797,1,Robin Hood,1991
tt0102798,6.9,161735,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,0,1991,,143,"Action,Adventure,Drama",2190,1579,0102798,3,Robin Hood: Prince of Thieves,1991
tt0102803,6.4,47485,movie,The Rocketeer,The Rocketeer,0,1991,,108,"Action,Adventure,Family",2165,3987,0102803,1,"Rocketeer, The",1991
tt0102817,7.3,1519,movie,Rubin and Ed,Rubin and Ed,0,1991,,82,"Comedy,Drama",2171,3036,0102817,0,Rubin and Ed,1991
tt0102829,6.2,539,movie,Salmonberries,Salmonberries,0,1991,,95,Drama,2134,2216,0102829,3,Salmonberries,1991
tt0102898,5.6,4176,movie,Shakes the Clown,Shakes the Clown,0,1991,,87,"Comedy,Crime,Drama",2152,879,0102898,3,Shakes the Clown,1991
tt0102926,8.6,1080434,movie,The Silence of the Lambs,The Silence of the Lambs,0,1991,,118,"Crime,Drama,Thriller",2150,32,0102926,3,"Silence of the Lambs, The",1991
tt0102943,7.1,17539,movie,Slacker,Slacker,0,1990,,97,"Comedy,Drama",2168,1846,0102943,3,Slacker,1991
tt0102951,6.5,12896,movie,Soapdish,Soapdish,0,1991,,97,"Comedy,Romance",2153,6371,0102951,3,Soapdish,1991
tt0102975,7.2,62939,movie,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,0,1991,,110,"Action,Adventure,Sci-Fi",2127,3592,0102975,2,Star Trek VI: The Undiscovered Country,1991
tt0102993,7.8,875,movie,Strangers in Good Company,Strangers in Good Company,0,1990,,101,Drama,2083,4174,0102993,3,Strangers in Good Company,1990
tt0103030,7.2,11798,movie,High Heels,Tacones lejanos,0,1991,,112,"Comedy,Drama,Romance",2184,710,0103030,3,Tacones Lejanos,1991
tt0103060,6,46703,movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0,1991,,88,"Action,Adventure,Comedy",2195,2740,0103060,3,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991
tt0103064,8.5,873351,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,0,1991,,137,"Action,Sci-Fi",2135,847,0103064,3,Terminator 2: Judgement Day,1991
tt0103074,7.4,117792,movie,Thelma & Louise,Thelma & Louise,0,1991,,130,"Adventure,Crime,Drama",2178,266,0103074,3,Thelma &amp; Louise,1991
tt0103112,6.5,17885,movie,Toy Soldiers,Toy Soldiers,0,1991,,111,"Action,Drama,Thriller",2196,1697,0103112,0,Toy Soldiers,1991
tt0103241,7,56566,movie,What About Bob?,What About Bob?,0,1991,,99,Comedy,2133,3292,0103241,2,What About Bob?,1991
tt0103247,6.7,17603,movie,White Fang,White Fang,0,1991,,107,"Adventure,Drama",2131,1125,0103247,1,White Fang,1991
tt0103639,8,307406,movie,Aladdin,Aladdin,0,1992,,90,"Adventure,Animation,Comedy",2244,98,0103639,0,Aladdin,1992
tt0103644,6.4,247056,movie,Alien³,Alien³,0,1992,,114,"Action,Horror,Sci-Fi",2272,296,0103644,0,Alien 3,1992
tt0103767,8.6,32082,movie,Baraka,Baraka,0,1992,,96,Documentary,2201,3937,0103767,0,Baraka,1992
tt0103772,6.9,152058,movie,Basic Instinct,Basic Instinct,0,1992,,127,"Drama,Mystery,Thriller",2249,4940,0103772,1,Basic Instinct,1992
tt0103776,7,245349,movie,Batman Returns,Batman Returns,0,1992,,126,"Action,Crime,Fantasy",2235,1025,0103776,0,Batman Returns,1992
tt0103812,4.7,888,movie,The Bikini Carwash Company,The Bikini Carwash Company,0,1992,,87,Comedy,2227,5533,0103812,3,"Bikini Carwash Company, The",1992
tt0103850,7,12380,movie,Bob Roberts,Bob Roberts,0,1992,,102,"Comedy,Drama",2209,818,0103850,1,Bob Roberts,1992
tt0103859,5.4,22930,movie,Boomerang,Boomerang,0,1992,,117,"Comedy,Drama,Romance",2219,5318,0103859,3,Boomerang,1992
tt0103873,7.5,85077,movie,Dead Alive,Braindead,0,1992,,104,"Comedy,Horror",2230,4141,0103873,3,Dead Alive,1992
tt0103874,7.5,167454,movie,Bram Stoker's Dracula,Dracula,0,1992,,128,Horror,2266,4947,0103874,3,Dracula,1992
tt0103893,5.6,35914,movie,Buffy the Vampire Slayer,Buffy the Vampire Slayer,0,1992,,86,"Action,Comedy,Fantasy",2257,748,0103893,3,Buffy the Vampire Slayer,1992
tt0103919,6.6,57110,movie,Candyman,Candyman,0,1992,,99,"Horror,Thriller",2271,5005,0103919,3,Candyman,1992
tt0103939,7.6,48403,movie,Chaplin,Chaplin,0,1992,,143,"Biography,Comedy,Drama",2208,4782,0103939,1,Chaplin,1992
tt0103959,3.7,1690,movie,Chopper Chicks in Zombietown,Chrome Hearts,0,1989,,86,"Comedy,Horror",1995,5534,0103959,3,Chopper Chicks in Zombietown,1989
tt0103994,7.2,15358,movie,Like Water for Chocolate,Como agua para chocolate,0,1992,,105,"Drama,Romance",2229,4838,0103994,3,Como agua para chocolate,1992
tt0104036,7.3,46270,movie,The Crying Game,The Crying Game,0,1992,,112,"Crime,Drama,Romance",2252,3141,0104036,2,"Crying Game, The",1992
tt0104040,6.9,17084,movie,The Cutting Edge,The Cutting Edge,0,1992,,101,"Drama,Romance,Sport",2213,4839,0104040,3,"Cutting Edge, The",1992
tt0104057,6.5,1425,movie,Daughters of the Dust,Daughters of the Dust,0,1991,,112,"Drama,History,Romance",2160,2455,0104057,3,Daughters of the Dust,1991
tt0104070,6.5,91455,movie,Death Becomes Her,Death Becomes Her,0,1992,,104,"Comedy,Fantasy,Horror",2260,1869,0104070,3,Death Becomes Her,1992
tt0104237,6.9,14324,movie,Damage,Damage,0,1992,,111,"Drama,Romance",2267,4952,0104237,3,Damage,1992
tt0104246,5.9,85,movie,Fei hu wai zhuan,Fei hu wai zhuan,0,1993,,111,"Action,Drama",2339,1637,0104246,2,Fei hu wai zhuan,1993
tt0104254,6.5,23938,movie,FernGully: The Last Rainforest,FernGully: The Last Rainforest,0,1992,,76,"Adventure,Animation,Family",2224,1157,0104254,3,FernGully: The Last Rainforest,1992
tt0104257,7.7,208345,movie,A Few Good Men,A Few Good Men,0,1992,,138,"Drama,Thriller",2225,451,0104257,1,A Few Good Men,1992
